Line Number	Verse Reference	Word	Is Name?	Is Number?	Likely Typo?	Closest Match	Similarity	Verse Match?	Area Match?	Legitimate Variation?	Full Line
36365	ΜΑΚΚΑΒΑΙΩΝ Γ 3:25	ἐνδεσμοῖς	No	No	No	ἐν δεσμοῖς	1.00	Yes	No	Yes	\vs{25}Προστετάχαμεν ἅμα τῷ προσπεσεῖν τὴν ἐπιστολὴν τήνδε, αὐθωρὶ τοὺς ἐννεμομένους σὺν γυναιξὶ καὶ τέκνοις μετὰ ὕβρεων καὶ σκυλμῶν ἀποστεῖλαι πρὸς ἡμᾶς ἐνδεσμοῖς σιδηροῖς πάντοθεν κατακεκλεισμένους, εἰς ἀνήκεστον καὶ δυσκλεῆ πρέποντα δυσμενέσι φόνον.
36368	ΜΑΚΚΑΒΑΙΩΝ Γ 3:27	ὑπομασθίων	No	No	Yes	ὑπομαστιδίων	0.82	Yes	No	No	\vs{27}Ὅς δʼ ἂν σκεπάσῃ τινὰ τῶν Ἰουδαίων ἀπὸ γεραιοῦ μέχρι νηπίου μέχρι τῶν ὑπομασθίων, αἰσχίστοις βασάνοις ἀποτυμπανισθήσεται πανοικί.
36368	ΜΑΚΚΑΒΑΙΩΝ Γ 3:27	αἰσχίστοις	No	No	Yes	αἰσχίσταις	0.90	Yes	No	No	\vs{27}Ὅς δʼ ἂν σκεπάσῃ τινὰ τῶν Ἰουδαίων ἀπὸ γεραιοῦ μέχρι νηπίου μέχρι τῶν ὑπομασθίων, αἰσχίστοις βασάνοις ἀποτυμπανισθήσεται πανοικί.
36369	ΜΑΚΚΑΒΑΙΩΝ Γ 3:28	τεύξεται	No	No	Yes	τέξεται	0.93	No	No	No	\vs{28}Μηνύειν δέ τὸν βουλόμενον, ἐφʼ ᾧ τὴν οὐσίαν τοῦ ἐμπίπτοντος ὑπὸ τὴν εὐθύναν λήψεται, καὶ ἐκ τοῦ βασιλικοῦ ἀργυρίου δραχμὰς δισχιλίας, καὶ τῆς ἐλευθερίας τεύξεται καὶ στεφανωθήσεται.
36371	ΜΑΚΚΑΒΑΙΩΝ Γ 3:29	σύνοκον	No	No	Yes	σύνολον	0.86	Yes	No	No	\vs{29}Πᾶς δὲ τὸπος οὗ ἐὰν φωραθῇ τὸ σύνοκον σκεπαζόμενος Ἰουδαῖος, ἄβατος καὶ πυριφλεγὴς γινέσθω, καὶ πάσῃ θνητῇ φύσει κατὰ πάντα ἄχρηστος φανήσεται εἰς τὸν ἀεὶ χρόνον.
36375	ΜΑΚΚΑΒΑΙΩΝ Γ 4:1	προκατεσκιῤῥωμένης	No	No	No	προκατεσκιρωμένης	1.00	Yes	No	Yes	Παντῇ δὲ ὅπου προσέπιπτε τοῦτο τὸ πρόσταγμα, δημοτελὴς συνίστατο τοῖς ἔθνεσιν εὐωχία μετὰ ἀλαλαγμῶν καὶ χαρᾶς, ὡς ἄν τῆς προκατεσκιῤῥωμένης αὐτοῖς πάλαι κατὰ διάνοιαν, μετὰ παῤῥησίας συνεκφαινομένης ἀπεχθείας.
36375	ΜΑΚΚΑΒΑΙΩΝ Γ 4:1	συνεκφαινομένης	No	No	Yes	νῦν ἐκφαινομένης	0.93	Yes	No	No	Παντῇ δὲ ὅπου προσέπιπτε τοῦτο τὸ πρόσταγμα, δημοτελὴς συνίστατο τοῖς ἔθνεσιν εὐωχία μετὰ ἀλαλαγμῶν καὶ χαρᾶς, ὡς ἄν τῆς προκατεσκιῤῥωμένης αὐτοῖς πάλαι κατὰ διάνοιαν, μετὰ παῤῥησίας συνεκφαινομένης ἀπεχθείας.
36378	ΜΑΚΚΑΒΑΙΩΝ Γ 4:3	ἐμπιπλῶντο	No	No	Yes	ἐνεπιπλῶντο	0.86	Yes	No	No	\vs{3}Τίς νομὸς ἢ πόλις, ἢ τίς τὸ σύνολον οἰκητὸς τὸπος, ἢ τίνες ἀγυιαὶ κοπετοῦ καὶ γόων ἐπʼ αὐτοῖς οὐκ ἐμπιπλῶντο;
36380	ΜΑΚΚΑΒΑΙΩΝ Γ 4:4	τρισάθλιον	No	No	Yes	τρισαθλία	0.84	No	No	No	\vs{4}Οὕτω γὰρ μετὰ πικρᾶς καὶ ἀνοίκτου ψυχῆς ὑπὸ τῶν κατὰ πόλιν στρατηγῶν ὁμοθυμαδὸν ἐξαπεστέλλοντο, ὥστε ἐπὶ ταῖς ἐξάλλοις τιμωρίαις καί τινας τῶν ἐχθρῶν, λαμβάνοντας πρὸ τῶν ὀφθαλμὼν τὸν κοινὸν ἔλεον, καὶ λογιζομένους τὴν ἄδηλον τοῦ βίου καταστροφὴν, δακρύειν αὐτῶν τρισάθλιον ἐξαποστολήν.
36383	ΜΑΚΚΑΒΑΙΩΝ Γ 4:6	μυροβραχῆ	No	No	Yes	μυροβρεχῆ	0.89	Yes	No	No	\vs{6}Αἱ δὲ ἄρτι πρὸς βίου κοινωνίαν γαμικὸν ὑπεληλυθυῖαι παστὸν νεάνιδες, ἀντὶ τέρψεως μεταλαβοῦσαι γόους, καὶ κόνει τὴν μυροβραχῆ πεφυρμέναι κόμην, ἀκαλύπτως δὲ ἀγόμεναι, θρῆνον ἀνθʼ ὑμεναίων ὁμοθυμαδὸν ἐξῆρχον, ὡς ἐσπαραγμέναι σκυλμοῖς ἀλλοεθνέσι.
36384	ΜΑΚΚΑΒΑΙΩΝ Γ 4:7	δημόσιαι	No	No	Yes	δημοσίᾳ	0.93	Yes	No	No	\vs{7}Δέσμιαι δέ δημόσιαι μέχρι τῆς εἰς τὸ πλοῖον ἐμβολῆς εἵλκοντο μετὰ βίας.
36386	ΜΑΚΚΑΒΑΙΩΝ Γ 4:8	συζυγεῖς	No	No	Yes	συνζυγεῖς	0.94	Yes	No	No	\vs{8}Οἵ τε τούτων συζυγεῖς βρόχοις ἀντὶ στεφέων τοὺς αὐχένας περιπεπλεγμένοι μετὰ ἀκμαίας καὶ νεανικῆς ἡλικίας, ἀντὶ εὐωχίας καὶ νεωτερικῆς ῥαθυμίας τὰς ἐπιλοίπους τῶν γάμων ἡμέρας ἐν θρήνοις διῆγον, παρὰ πόδας ἤδη τὸν ᾅδην ὁρῶντες κείμενον.
36387	ΜΑΚΚΑΒΑΙΩΝ Γ 4:9	κατησθφαλισμένοι	No	No	Yes	κατησφαλισμένοι	0.97	Yes	No	No	\vs{9}Κατήχθησαν δὲ θηρίων τρόπον ἀγόμενοι σιδηροδέσμοις ἀνάγκαις· οἱ μὲν τοῖς ζυγοῖς τῶν πλοίων προσηλωμένοι τοὺς τραχήλους, οἱ δὲ τοὺς πόδας ἀῤῥήκτοις κατησθφαλισμένοι πέδαις,
36388	ΜΑΚΚΑΒΑΙΩΝ Γ 4:10	ἀποκλειόμενοι	No	No	Yes	ἀπολειπόμενοι	0.92	No	No	No	\vs{10}ἔτι καὶ τῷ καθύπερθε πυκνῷ σανιδώματι διακειμένῳ τὸ φέγγος ἀποκλειόμενοι, ὅπως πάντοθεν ἐσκοτισμένοι τοὺς ὀφθαλμοὺς, ἀγωγὴν ἐπιβούλων ἐν παντὶ τῷ κατάπλῳ λαμβάνωσι.
36390	ΜΑΚΚΑΒΑΙΩΝ Γ 4:11	ἀπλέτῳ	No	No	Yes	ἀπλάτῳ	0.83	Yes	No	No	\vs{11}Τούτων δὲ ἐπὶ τὴν λεγομένην Σχεδὶαν ἀχθέντων, καὶ τοῦ παράπλου περανθέντος, καθὼς ἦν δεδογματισμένον τῷ βασιλεῖ, προσέταξεν αὐτοὺς ἐν τῷ πρὸ τῆς πόλεως ἱπποδρόμῳ παρεμβαλεῖν ἀπλέτῳ καθεστῶτι περιμέτρῳ, καὶ πρὸς παραδειγματισμὸν ἄγαν εὐκαιροτάτῳ καθεστῶτι πᾶσι τοῖς καταπορευομένοις εἰς τὴν πόλιν, καὶ τοῖς ἐκ τούτων εἰς τὴν χώραν στελλομένοις πρὸς ἐκδημίαν· πρὸς τὸ μηδὲ ταῖς δυνάμεσιν αὐτοῦ κοινωνεῖν, μηδὲ τὸ σύνολον καταξιῶσαι περιβόλων.
36392	ΜΑΚΚΑΒΑΙΩΝ Γ 4:12	ἀκλεᾶ	No	No	Yes	ἀκλεῆ	0.80	Yes	No	No	\vs{12}Ὡς δὲ τοῦτο ἐγενήθη, ἀκούσας τοὺς ἐκ τῆς πόλεως ὁμοεθνεῖς κρυβῇ ἐκπορευομένους πυκνότερον ἀποδύρεσθαι τὴν ἀκλεᾶ τῶν ἀδελφῶν ταλαιπωρίαν,
36399	ΜΑΚΚΑΒΑΙΩΝ Γ 4:17	περ	No	No	Yes	περὶ	0.86	No	Yes	No	\vs{17}Μετὰ δὲ τὸ προειρημένον τοῦ χρόνου διάστημα προσηνέγκαντο οἱ γραμματεῖς τῷ βασιλεῖ, μηκέτι ἰσχύειν τὴν τῶν Ἰουδαίων ἀπογραφὴν ποιεῖσθαι διὰ τὴν ἀμέτρητον αὐτῶν πληθὺν, καί περ ὄντων κατὰ τὴν χώραν ἔτι τῶν πλειόνων,
36401	ΜΑΚΚΑΒΑΙΩΝ Γ 4:19	πεισθῆναι	No	No	Yes	πιστωθῆναι	0.84	Yes	No	No	\vs{19}ἀπειλήσαντος δὲ αὐτοῖς σκληρότερον ὡς δεδωροκοπημένοις εἰς μηχανὴν τῆς ἐκφυγῆς, συνέβη σαφῶς αὐτὸν περὶ τούτου πεισθῆναι,
36411	ΜΑΚΚΑΒΑΙΩΝ Γ 5:5	λήψεσθαι	No	No	No	λήμψεσθαι	1.00	Yes	No	Yes	\vs{5}Οἵ τε πρὸς τούτοις λειτουργοὶ κατὰ τὴν ἑσπέραν ἐξιόντες τὰς τῶν ταλαιπώρων ἐδέσμευον χεῖρας, τήν τε λοιπὴν ἐμηχανῶντο περὶ αὐτοὺς ἀσφάλειαν, ἔννυχον δόξαντες ὁμοῦ λήψεσθαι τὸ φῦλον πέρας τῆς ὀλεθρίας.
36420	ΜΑΚΚΑΒΑΙΩΝ Γ 5:12	μεγάως	No	No	Yes	μεγάλως	0.92	Yes	No	No	\vs{12}Καὶ ἡδίστῳ καὶ βαθεῖ κατεσχέθη τῇ ἐνεργείᾳ τοῦ Δεσπότου, τῆς ἀθέσμου μὲν προθέσεως πολὺ διεσφαλμένος, τοῦ δὲ ἀμεταθέτου λογισμοῦ μεγάως διεψευσμένος.
36426	ΜΑΚΚΑΒΑΙΩΝ Γ 5:16	ἀνακλιθῆναι	No	No	Yes	ἀνακλῖναι	0.90	Yes	No	No	\vs{16}Ὃν ὁ βασιλεὺς λογισάμενος, καὶ τραπεὶς εἰς τὸν πότον, ἐκέλευσε τοὺς παραγεγονότας εἰς τὴν συμποσίαν ἄντικρυς ἀνακλιθῆναι αὐτοῦ.
36427	ΜΑΚΚΑΒΑΙΩΝ Γ 5:17	ἐπιπολὺ	No	No	No	ἐπὶ πολὺ	1.00	Yes	No	Yes	\vs{17}Οὗ καὶ γενομένου, παρῄνει εἰς εὐωχίαν δόντας ἑαυτοὺς, τὸ παρὸν τῆς συμποσίας ἐπιπολὺ γεραιρομένους εἰς εὐφροσύνην καταθέσθαι μέρος.
36428	ΜΑΚΚΑΒΑΙΩΝ Γ 5:18	Ἐπιπλεῖον	Yes	No	No	ἐπὶ πλεῖον	1.00	Yes	No	Yes	\vs{18}Ἐπιπλεῖον δὲ προβαινούσης τῆς ὁμιλίας, τὸν Ἕρμωνα μεταπεμψάμενος ὁ βασιλεὺς, μετὰ πικρὰς ἀπειλῆς ἐπυνθάνετο, τίνος ἕνεκεν αἰτίας εἰάθησαν οἱ Ἰουδαῖοι τὴν περοῦσαν ἡμέραν περιβεβιωκότες.
36428	ΜΑΚΚΑΒΑΙΩΝ Γ 5:18	μεταπεμψάμενος	No	No	Yes	διαπεμψάμενος	0.81	No	No	No	\vs{18}Ἐπιπλεῖον δὲ προβαινούσης τῆς ὁμιλίας, τὸν Ἕρμωνα μεταπεμψάμενος ὁ βασιλεὺς, μετὰ πικρὰς ἀπειλῆς ἐπυνθάνετο, τίνος ἕνεκεν αἰτίας εἰάθησαν οἱ Ἰουδαῖοι τὴν περοῦσαν ἡμέραν περιβεβιωκότες.
36428	ΜΑΚΚΑΒΑΙΩΝ Γ 5:18	περοῦσαν	No	No	Yes	περιοῦσαν	0.94	Yes	No	No	\vs{18}Ἐπιπλεῖον δὲ προβαινούσης τῆς ὁμιλίας, τὸν Ἕρμωνα μεταπεμψάμενος ὁ βασιλεὺς, μετὰ πικρὰς ἀπειλῆς ἐπυνθάνετο, τίνος ἕνεκεν αἰτίας εἰάθησαν οἱ Ἰουδαῖοι τὴν περοῦσαν ἡμέραν περιβεβιωκότες.
36429	ΜΑΚΚΑΒΑΙΩΝ Γ 5:19	ἠγηοχέναι	No	No	Yes	ἠγιοχέναι	0.89	Yes	No	No	\vs{19}Τοῦ δὲ ὑποδείξαντος νυκτὸς τὸ προσταγὲν ἐπὶ τέλος ἠγηοχέναι, καὶ τῶν φίλων αὐτῷ προσμαρτυρησάντων,
36430	ΜΑΚΚΑΒΑΙΩΝ Γ 5:20	ἐπιτέλλουσαν	No	No	No	ἐπιτελοῦσαν	1.00	Yes	No	Yes	\vs{20}τὴν ὠμότητα χείρονα Φαλάριδος ἐσχηκὼς ἔφη, τῷ τῆς σήμερον ὕπνῳ χάριν ἔχειν αὐτούς· ἀνυπερθέτως δὲ εἰς τὴν ἐπιτέλλουσαν ἡμέραν κατὰ τὸ ὅμοιον ἑτοίμασον τοὺς ἐλέφαντας ἐπὶ τὸν τῶν ἀθεμίτων Ἰουδαίων ἀφανισμόν.
36435	ΜΑΚΚΑΒΑΙΩΝ Γ 5:23	ἐκεκράγει	No	No	No	ἐκέκραγεν	1.00	Yes	No	Yes	\vs{23}Ἄρτι δὲ ἀλεκτρυὼν ἐκεκράγει ὄρθριος, καὶ τὰ θηρία καθωπλικὼς ὁ Ἕρμων ἐν τῷ μεγάλῳ περιστύλῳ διεκίνει.
36437	ΜΑΚΚΑΒΑΙΩΝ Γ 5:25	πολυδάκρυον	No	No	Yes	πολύδακρυν	0.95	Yes	No	No	\vs{25}Οἱ δὲ Ἰουδαῖοι κατὰ τὸν ἀμερῆ ψυχουλκούμενοι χρόνον, πολυδάκρυον ἱκετίαν ἐν μέλεσι γοεροῖς τείνοντες τὰς χεῖρας εἰς τὸν οὐρανὸν, ἐδέοντο τοῦ μεγίστου Θεοῦ, πάλιν αὐτοῖς βοηθῆσαι συντόμως.
36445	ΜΑΚΚΑΒΑΙΩΝ Γ 5:31	γοναὶ	No	No	Yes	γόνοι	0.80	Yes	No	No	\vs{31}εἴ σαι γονεῖς παρῆσαν ἢ παίδων γοναὶ, τήνδε θηρσὶν ἀγρίοις ἐσκεύασαν δαψιλῆ θοῖναν, ἀντὶ τῶν ἀνεγκλήτων ἐμοὶ καὶ προγόνοις ἐμοῖς ἀποδεδειγμένων ὁλοσχερῆ βεβαίαν πίστιν ἐξόχως, Ἰουδαίων.
36446	ΜΑΚΚΑΒΑΙΩΝ Γ 5:32	περ	No	No	Yes	περὶ	0.86	No	Yes	No	\vs{32}Καί περ εἰ μὴ διὰ τὴν τῆς συστροφίας στοργὴν καὶ τῆς χρείας, τὸ ζῇν ἀντὶ τούτων ἐστερήθης.
36456	ΜΑΚΚΑΒΑΙΩΝ Γ 5:39	ἄστατον	No	No	Yes	κατὰ τὸν	0.86	No	Yes	No	\vs{39}Οἱ δὲ συνανακείμενοι συγγενεῖς τὴν ἄστατον διάνοιαν αὐτοῦ θαυμάζοντες, προεφέροντο τάδε
36460	ΜΑΚΚΑΒΑΙΩΝ Γ 5:42	ἐβεβαίωσεν	No	No	Yes	βεβαίωσιν	0.84	No	No	No	\vs{42}Ὅθεν ὁ κατὰ πάντα Φάλαρις βασιλεὺς ἐμπληθυνθεὶς ἀλογιστίας, καὶ τὰς γινομένας πρὸς ἐπισκοπὴν τῶν Ἰουδαίων ἐν αὐτῷ μεταβολὰς τῆς ψυχῆς παρʼ οὐδὲν ἡγούμενος, ἀτελέστατον ἐβεβαίωσεν ὅρκον, ὁρισάμενος τούτους μὲν ἀνυπερθέτως πέμψειν εἰς ᾅδην, ἐν γόνασι καὶ ποσὶ θηρίων ᾐκισμένους,
36461	ΜΑΚΚΑΒΑΙΩΝ Γ 5:43	διατάχους	No	No	No	διὰ τάχους	1.00	Yes	No	Yes	\vs{43}ἐπιστρατεύσαντα δὲ ἐπὶ τὴν Ἰουδαίαν, ἰσόπεδον πυρὶ καὶ δόρατι θήσεσθαι διατάχους, καὶ τὸν ἄβατον αὐτῶν ἡμῖν ναὸν πυρὶ πρηνέα ἐν τάχει, καὶ τῶν συντελούντων ἐκεῖ θυσίας ἔρημον τὸν ἅπαντα χρόνον καταστήσειν.
36464	ΜΑΚΚΑΒΑΙΩΝ Γ 5:45	κατάστημα	No	No	No	κατάστεμα	1.00	Yes	No	Yes	\vs{45}Ὁ δὲ ἐλεφαντάρχης, τὰ θηρία σχεδὸν εἰπεῖν εἰς κατάστημα μανιῶδες ἀγηοχὼς, εὐωδεστάτοις πόμασιν οἴνῳ λελιβανωμένου φοβεραῖς κατεσκευασμένα σκευαῖς.
36464	ΜΑΚΚΑΒΑΙΩΝ Γ 5:45	ἀγηοχὼς	No	No	No	ἀγειοχὼς	1.00	Yes	No	Yes	\vs{45}Ὁ δὲ ἐλεφαντάρχης, τὰ θηρία σχεδὸν εἰπεῖν εἰς κατάστημα μανιῶδες ἀγηοχὼς, εὐωδεστάτοις πόμασιν οἴνῳ λελιβανωμένου φοβεραῖς κατεσκευασμένα σκευαῖς.
36464	ΜΑΚΚΑΒΑΙΩΝ Γ 5:45	φοβεραῖς	No	No	Yes	φοβερῶς	0.80	Yes	No	No	\vs{45}Ὁ δὲ ἐλεφαντάρχης, τὰ θηρία σχεδὸν εἰπεῖν εἰς κατάστημα μανιῶδες ἀγηοχὼς, εὐωδεστάτοις πόμασιν οἴνῳ λελιβανωμένου φοβεραῖς κατεσκευασμένα σκευαῖς.
36464	ΜΑΚΚΑΒΑΙΩΝ Γ 5:45	σκευαῖς	No	No	Yes	σκέπασις	0.80	No	No	No	\vs{45}Ὁ δὲ ἐλεφαντάρχης, τὰ θηρία σχεδὸν εἰπεῖν εἰς κατάστημα μανιῶδες ἀγηοχὼς, εὐωδεστάτοις πόμασιν οἴνῳ λελιβανωμένου φοβεραῖς κατεσκευασμένα σκευαῖς.
36485	ΜΑΚΚΑΒΑΙΩΝ Γ 6:8	ἀφιδῶς	No	No	Yes	ἀφιδὼν	0.83	Yes	No	No	\vs{8}Τόν τε βυθοτρεφοῦς ἐν γαστρὶ κήτους Ἰωνᾶν τηκόμενον ἀφιδῶς, ἀπήμαντον πᾶσιν οἰκείοις ἀναδειξας, πάτερ.
36502	ΜΑΚΚΑΒΑΙΩΝ Γ 6:21	ὠλόθρευον	No	No	No	ὠλέθρευον	1.00	Yes	No	Yes	\vs{21}Καὶ ἀπέστρεψαν τὰ θηρία ἐπὶ τὰς συνεπομένας ἐνόπλους δυνάμεις, καὶ κατεπάτουν αὐτοὺς καὶ ὠλόθρευον.
36508	ΜΑΚΚΑΒΑΙΩΝ Γ 6:26	ἐξαρχῆς	No	No	No	ἐξ ἀρχῆς	1.00	Yes	No	Yes	\vs{26}Τίς τοὺς ἐξαρχῆς εὐνοίᾳ πρὸς ἡμᾶς κατὰ πάντα διαφέροντας πάντων ἐθνῶν, καὶ τοὺς χειρίστους πλεονάκις ἀνθρώπων ἐπιδεδεγμένους κινδύνους, οὕτως ἀθέσμοις περιέβαλεν αἰκίαις;
36508	ΜΑΚΚΑΒΑΙΩΝ Γ 6:26	ἀθέσμοις	No	No	Yes	ἀθέσμως	0.80	Yes	No	No	\vs{26}Τίς τοὺς ἐξαρχῆς εὐνοίᾳ πρὸς ἡμᾶς κατὰ πάντα διαφέροντας πάντων ἐθνῶν, καὶ τοὺς χειρίστους πλεονάκις ἀνθρώπων ἐπιδεδεγμένους κινδύνους, οὕτως ἀθέσμοις περιέβαλεν αἰκίαις;
36516	ΜΑΚΚΑΒΑΙΩΝ Γ 6:31	κατεμέρισαν	No	No	Yes	κατεμερίσαντο	0.92	Yes	No	No	\vs{31}Τότε οἱ πρὶν ἐπονείδιστοι καὶ πλησίον τοῦ ᾅδου, μᾶλλον δὲ ἐπʼ αὐτῷ βεβηκότες, ἀντὶ πικροῦ καὶ δυσαιάκτου μόρου, κώθωνα σωτήριον συστησάμενοι, τὸν εἰς πτῶσιν αὐτοῖς καὶ τάφον ἡτοιμασμένον τόπον κλισίαις κατεμέρισαν πλήρεις χαρμονῆς.
36520	ΜΑΚΚΑΒΑΙΩΝ Γ 6:34	περιβαλλόμενοι	No	No	No	περιβαλόμενοι	1.00	Yes	No	Yes	\vs{34}Οἵ τε πρὶν εἰς ὄλεθρον καὶ οἰωνοβρώτους αὐτοὺς ἔσεσθαι τιθέμενοι, μετὰ χαρᾶς ἀπογραψάμενοι, κατεστέναξαν, αἰσχύνην ἐφʼ ἑαυτοῖς περιβαλλόμενοι, καὶ τὴν πυρίπνουν τόλμαν ἀκλεῶς ἐσβεσμένοι.
