Line Number	Verse Reference	Word	Full Line
27613	ΙΕΖΕΚΙΗΛ 40:48	δεκατεσσάρων	\vs{48}Καὶ εἰσήγαγέ με εἰς τὸ αἰλὰμ τοῦ οἴκου· καὶ διεμέτρησε τὸ αἲλ τοῦ αἰλὰμ πηχῶν πέντε τὸ πλάτος ἔνθεν, καὶ πηχῶν πέντε ἔνθεν, καὶ τὸ εὖρος τοῦ θυρώματος πηχῶν δεκατεσσάρων, καὶ ἐπωμίδες τῆς θύρας τοῦ αἰλὰμ πηχῶν τριῶν ἔνθεν, καὶ πηχῶν τριῶν ἔνθεν.
27628	ΙΕΖΕΚΙΗΛ 41:9	ἀναμέσον	\vs{9}καὶ εὖρος τοῦ τοίχου τῆς πλευρᾶς ἔξωθεν πηχῶν πέντε, καὶ τὰ ἀπόλοιπα τὰ ἀναμέσον τῶν πλευρῶν τοῦ οἴκου,
27629	ΙΕΖΕΚΙΗΛ 41:10	ἀναμέσον	\vs{10}καὶ ἀναμέσον τῶν ἐξεδρῶν εὖρος πηχῶν εἴκοσι, τὸ περιφερὲς τῷ οἴκῳ κύκλῳ.
27633	ΙΕΖΕΚΙΗΛ 41:12	ἐννενήκοντα	\vs{12}Καὶ τὸ διορίζον κατὰ πρόσωπον τοῦ ἀπολοίπου, ὡς πρὸς θάλασσαν πηχῶν ἑβδομήκοντα πλάτος, τοῦ τοίχου τοῦ διορίζοντος πηχῶν πέντε εὖρος κυκλόθεν, καὶ μῆκος αὐτοῦ πηχῶν ἐννενήκοντα.
27640	ΙΕΖΕΚΙΗΛ 41:18	ἀναμέσον	\vs{18}γεγλυμμένα χερουβὶμ, καὶ φοίνικες ἀναμέσον χεροὺβ καὶ ἀναμέσον χερούβ· δύο πρόσωπα τῷ χερούβ·
27640	ΙΕΖΕΚΙΗΛ 41:18	ἀναμέσον	\vs{18}γεγλυμμένα χερουβὶμ, καὶ φοίνικες ἀναμέσον χεροὺβ καὶ ἀναμέσον χερούβ· δύο πρόσωπα τῷ χερούβ·
27656	ΙΕΖΕΚΙΗΛ 42:3	ἐστοιχισμέναι	\vs{3}διαγεγραμμέναι ὃν τρόπον αἱ πύλαι τῆς αὐλῆς τῆς ἐσωτέρας, καὶ ὃν τρόπον τὰ περίστυλα τῆς αὐλῆς τῆς ἐξωτέρας ἐστοιχισμέναι, ἀντιπρόσωποι στοαὶ τρισσαί.
27659	ΙΕΖΕΚΙΗΛ 42:6	διατοῦτο	\vs{6}Διότι τριπλαῖ ἦσαν, καὶ στύλους οὐκ εἶχον καθὼς οἱ στύλοι τῶν ἐξωτέρων· διατοῦτο ἐξείχοντο τῶν ὑποκάτωθεν καὶ τῶν μέσων ἀπὸ τῆς γῆς.
27667	ΙΕΖΕΚΙΗΛ 42:12	διαστμήατος	\vs{12}τῶν ἐξεδρῶν τῶν πρὸς Νότον, καὶ κατὰ τὰ θυρώματα ἀπʼ ἀρχῆς τοῦ περιπάτου, ὡς ἐπὶ φῶς διαστμήατος καλάμου, καὶ κατὰ ἀνατολὰς τοῦ εἰσπορεύεσθαι διʼ αὐτῶν.
27670	ΙΕΖΕΚΙΗΛ 42:14	διαπαντὸς	\vs{14}Οὐκ εἰσελεύσονται ἐκεῖ πάρεξ τῶν ἱερέων, οὐκ ἐξελεύσονται ἐκ τοῦ ἁγίου εἰς τὴν αὐλὴν τὴν ἐξωτέραν, ὅπως διαπαντὸς ἅγιοι ὦσιν οἱ προσάγοντες, καὶ μὴ ἅπτωνται τοῦ στολισμοῦ αὐτῶν, ἐν οἷς λειτουργοῦσιν ἐν αὐτοῖς, διότι ἅγιά ἐστι· καὶ ἐνδύσονται ἱμάτια ἕτερα, ὅταν ἅπτωνται τοῦ λαοῦ.
27678	ΙΕΖΕΚΙΗΛ 42:20	ἀναμέσον	\vs{20}τὰ τέσσαρα μέρη τοῦ αὐτοῦ καλάμου· καὶ διέταξεν αὐτὸν, καὶ περίβολον αὐτῶν κύκλῳ, πεντακοσίων πρὸς ἀνατολὰς, καὶ πεντακοσίων πηχῶν εὖρος, τοῦ διαστέλλειν ἀναμέσον τῶν ἁγίων, καὶ ἀναμέσον τοῦ προτειχίσματος, τοῦ ἐν διατάξει τοῦ οἴκου.
27678	ΙΕΖΕΚΙΗΛ 42:20	ἀναμέσον	\vs{20}τὰ τέσσαρα μέρη τοῦ αὐτοῦ καλάμου· καὶ διέταξεν αὐτὸν, καὶ περίβολον αὐτῶν κύκλῳ, πεντακοσίων πρὸς ἀνατολὰς, καὶ πεντακοσίων πηχῶν εὖρος, τοῦ διαστέλλειν ἀναμέσον τῶν ἁγίων, καὶ ἀναμέσον τοῦ προτειχίσματος, τοῦ ἐν διατάξει τοῦ οἴκου.
27690	ΙΕΖΕΚΙΗΛ 43:7	κατασκηνώσῃ	Υἱὲ ἀνθρώπου, ἑώρακας τὸν τόπον τοῦ θρόνου μου, καὶ τὸν τόπον τοῦ ἴχνους τῶν ποδῶν μου, ἐν οἷς κατασκηνώσῃ τὸ ὄνομά μου ἐν μέσῳ οἴκου Ἰσραὴλ τὸν αἰῶνα· καὶ οὐ βεβηλώσουσιν οὐκέτι οἶκος Ἰσραὴλ τὸ ὄνομα τὸ ἅγιόν μου, αὐτοὶ καὶ οἱ ἡγούμενοι αὐτῶν ἐν τῇ πορνείᾳ αὐτῶν, καὶ ἐν τοῖς φόνοις τῶν ἡγουμένων ἐν μέσῳ αὐτῶν,
27699	ΙΕΖΕΚΙΗΛ 43:13	πήχεως	\vs{13}Καὶ ταῦτα τὰ μέτρα τοῦ θυσιαστηρίου ἐν πήχει τοῦ πήχεως, καὶ παλαιστῆς, κόλπωμα βάθους ἐπὶ πῆχυν, καὶ πῆχυς τὸ εὖρος, καὶ γεῖσος ἐπὶ τὸ χεῖλος αὐτοῦ κυκλόθεν, σπιθαμῆς· καὶ τοῦτο τὸ ὕψος τοῦ θυσιαστηρίου
27704	ΙΕΖΕΚΙΗΛ 43:17	δεκατεσσάρων	\vs{17}Καὶ τὸ ἱλαστήριον πηχῶν δεκατεσσάρων τὸ μῆκος, ἐπὶ πήχεις δέκατέσσαρας τὸ εὖρος ἐπὶ τέσσαρα μέρη αὐτοῦ, καὶ τὸ γεῖσος αὐτῷ κυκλόθεν κυκλούμενον αὐτῷ ἥμισυ πήχεως· καὶ τὸ κύκλωμα αὐτοῦ πῆχυς κυκλόθεν, καὶ οἱ κλημακτῆρες αὐτοῦ βλέποντες κατὰ ἀνατολάς.
27704	ΙΕΖΕΚΙΗΛ 43:17	δέκατέσσαρας	\vs{17}Καὶ τὸ ἱλαστήριον πηχῶν δεκατεσσάρων τὸ μῆκος, ἐπὶ πήχεις δέκατέσσαρας τὸ εὖρος ἐπὶ τέσσαρα μέρη αὐτοῦ, καὶ τὸ γεῖσος αὐτῷ κυκλόθεν κυκλούμενον αὐτῷ ἥμισυ πήχεως· καὶ τὸ κύκλωμα αὐτοῦ πῆχυς κυκλόθεν, καὶ οἱ κλημακτῆρες αὐτοῦ βλέποντες κατὰ ἀνατολάς.
27704	ΙΕΖΕΚΙΗΛ 43:17	πήχεως	\vs{17}Καὶ τὸ ἱλαστήριον πηχῶν δεκατεσσάρων τὸ μῆκος, ἐπὶ πήχεις δέκατέσσαρας τὸ εὖρος ἐπὶ τέσσαρα μέρη αὐτοῦ, καὶ τὸ γεῖσος αὐτῷ κυκλόθεν κυκλούμενον αὐτῷ ἥμισυ πήχεως· καὶ τὸ κύκλωμα αὐτοῦ πῆχυς κυκλόθεν, καὶ οἱ κλημακτῆρες αὐτοῦ βλέποντες κατὰ ἀνατολάς.
27704	ΙΕΖΕΚΙΗΛ 43:17	κλημακτῆρες	\vs{17}Καὶ τὸ ἱλαστήριον πηχῶν δεκατεσσάρων τὸ μῆκος, ἐπὶ πήχεις δέκατέσσαρας τὸ εὖρος ἐπὶ τέσσαρα μέρη αὐτοῦ, καὶ τὸ γεῖσος αὐτῷ κυκλόθεν κυκλούμενον αὐτῷ ἥμισυ πήχεως· καὶ τὸ κύκλωμα αὐτοῦ πῆχυς κυκλόθεν, καὶ οἱ κλημακτῆρες αὐτοῦ βλέποντες κατὰ ἀνατολάς.
27729	ΙΕΖΕΚΙΗΛ 44:9	Διατοῦτο	\vs{9}Διατοῦτο τάδε λέγει Κύριος ὁ Θεὸς, πᾶς υἱὸς ἀλλογενὴς ἀπερίτμητος καρδίᾳ, καὶ ἀπερίτμητος σαρκὶ, οὐκ εἰσελεύσεται εἰς τὰ ἅγιά μου ἐν πᾶσιν υἱοῖς ἀλλογενῶν, τῶν ὄντων ἐν μέσῳ οἴκου Ἰσραήλ·
27743	ΙΕΖΕΚΙΗΛ 44:20	καλύπτοντε	\vs{20}Καὶ τὰς κεφαλὰς αὐτῶν οὐ ξυρήσονται, καὶ τὰς κόμας αὐτῶν οὐ ψιλώσουσι, καλύπτοντε καλύψουσιν τὰς κεφαλὰς αὐτῶν.
27747	ΙΕΖΕΚΙΗΛ 44:23	ἀναμέσον	\vs{23}Καὶ τὸν λαόν μου διδάξουσιν ἀναμέσον ἁγίου καὶ βεβήλου, καὶ ἀναμέσον ἀκαθάρτου καὶ καθαροῦ γνωριοῦσιν αὐτοῖς.
27747	ΙΕΖΕΚΙΗΛ 44:23	ἀναμέσον	\vs{23}Καὶ τὸν λαόν μου διδάξουσιν ἀναμέσον ἁγίου καὶ βεβήλου, καὶ ἀναμέσον ἀκαθάρτου καὶ καθαροῦ γνωριοῦσιν αὐτοῖς.
27751	ΙΕΖΕΚΙΗΛ 44:26	ἐξαριθμήσῃ	\vs{26}Καὶ μετὰ τὸ καθαρισθῆναι αὐτὸν, ἑπτὰ ἡμέρας ἐξαριθμήσῃ αὐτῷ.
27756	ΙΕΖΕΚΙΗΛ 44:30	πρωτογεννήματα	\vs{30}ἀπαρχαὶ πάντων, καὶ τὰ πρωτότοκα πάντων, καὶ τὰ ἀφαιρέματα πάντα· ἐκ πάντων τῶν ἀπαρχῶν ὑμῶν, τοῖς ἱερεῦσιν ἔσται· καὶ τὰ πρωτογεννήματα ὑμῶν δώσετε τῷ ἱερεῖ, τοῦ θεῖναι εὐλογίας ὑμῶν ἐπὶ τοὺς οἴκους ὑμῶν.
27776	ΙΕΖΕΚΙΗΛ 45:13	μέτροο	\vs{13}Καὶ αὕτη ἡ ἀπαρχὴ ἣν ἀφοριεῖτε, ἕκτον μέτροο ἀπὸ τοῦ γυμὸρ τοῦ πυροῦ, καὶ τὸ ἕκτον αὐτοῦ τοῦ οἴφι ἀπὸ τοῦ κόρου τῶν κριθῶν.
27776	ΙΕΖΕΚΙΗΛ 45:13	γυμὸρ	\vs{13}Καὶ αὕτη ἡ ἀπαρχὴ ἣν ἀφοριεῖτε, ἕκτον μέτροο ἀπὸ τοῦ γυμὸρ τοῦ πυροῦ, καὶ τὸ ἕκτον αὐτοῦ τοῦ οἴφι ἀπὸ τοῦ κόρου τῶν κριθῶν.
27808	ΙΕΖΕΚΙΗΛ 46:12	ἀνοίξεῃ	\vs{12}Ἐὰν δὲ ποιήσῃ ὁ ἀφηγούμενος ὁμολογίαν ὁλοκαύτωμα σωτηρίου τῷ Κυρίῳ, καὶ ἀνοίξεῃ ἑαυτῷ τὴν πύλην τὴν βλέπουσαν κατὰ ἀνατολάς, καὶ ποιήσῃ τὸ ὁλοκαύτωμα αὐτοῦ, καὶ τὰ τοῦ σωτηρίου αὐτοῦ, ὃν τρόπον ποιεῖ ἐν τῇ ἡμέρᾳ τῶν σαββάτων· καὶ ἐξελεύσεται, καὶ κλείσει τὰς θύρας μετὰ τὸ ἐξελθεῖν αὐτόν·
27811	ΙΕΖΕΚΙΗΛ 46:14	τὸπρωῒ	\vs{14}Καὶ μαναὰ ποιήσει ἐπʼ αὐτῷ τὸπρωῒ, ἕκτον τοῦ μέτρου, καὶ ἐλαίου τρίτον τοῦ εἲν τοῦ ἀναμίξαι τὴν σεμίδαλιν μαναὰ τῷ Κυρίῳ, πρόσταγμα διαπαντός.
27811	ΙΕΖΕΚΙΗΛ 46:14	διαπαντός	\vs{14}Καὶ μαναὰ ποιήσει ἐπʼ αὐτῷ τὸπρωῒ, ἕκτον τοῦ μέτρου, καὶ ἐλαίου τρίτον τοῦ εἲν τοῦ ἀναμίξαι τὴν σεμίδαλιν μαναὰ τῷ Κυρίῳ, πρόσταγμα διαπαντός.
27812	ΙΕΖΕΚΙΗΛ 46:15	τοπρωῒ	\vs{15}Ποιήσετε τὸν ἀμνὸν, καὶ τὸ μαναὰ, καὶ τὸ ἔλαιον ποιήσετε τοπρωῒ, ὁλοκαύτωμα διαπαντός.
27812	ΙΕΖΕΚΙΗΛ 46:15	διαπαντός	\vs{15}Ποιήσετε τὸν ἀμνὸν, καὶ τὸ μαναὰ, καὶ τὸ ἔλαιον ποιήσετε τοπρωῒ, ὁλοκαύτωμα διαπαντός.
27835	ΙΕΖΕΚΙΗΛ 47:8	πρὸν	\vs{8}Καὶ εἶπε πρὸν μὲ, τὸ ὕδωρ τοῦτο τὸ ἐκπορευόμενον εἰς τὴν Γαλιλαίαν τὴν πρὸς ἀνατολὰς, καὶ κατέβαινεν ἐπὶ τὴν Ἀραβίαν, καὶ ἤρχετο ἕως ἐπὶ τὴν θάλασσαν ἐπὶ τὸ ὕδωρ τῆς διεκβολῆς, καὶ ὑγιάσει τὰ ὕδατα·
27838	ΙΕΖΕΚΙΗΛ 47:10	ἁλιεῖς	\vs{10}Καὶ στήσονται ἐκεῖ ἁλιεῖς ἀπὸ Ἰνγαδεὶν ἕως Ἐναγαλλείμ· ψυγμὸς σαγηνῶν ἔσται, καθʼ ἑαυτὴν ἔσται· καὶ οἱ ἰχθύες αὐτῆς, ὡς οἱ ἰχθύες τῆς θαλάσσης τῆς μεγάλης, πλῆθος πολὺ σφόδρα.
27838	ΙΕΖΕΚΙΗΛ 47:10	Ἐναγαλλείμ	\vs{10}Καὶ στήσονται ἐκεῖ ἁλιεῖς ἀπὸ Ἰνγαδεὶν ἕως Ἐναγαλλείμ· ψυγμὸς σαγηνῶν ἔσται, καθʼ ἑαυτὴν ἔσται· καὶ οἱ ἰχθύες αὐτῆς, ὡς οἱ ἰχθύες τῆς θαλάσσης τῆς μεγάλης, πλῆθος πολὺ σφόδρα.
27845	ΙΕΖΕΚΙΗΛ 47:15	Ἠμασελδὰμ	\vs{15}Καὶ ταῦτα τὰ ὅρια τῆς γῆς τῆς πρὸς Βοῤῥᾶν, ἀπὸ θαλάσσης τῆς μεγάλης τῆς καταβαινούσης, καὶ περισχιζούσης τῆς εἰσόδου, Ἠμασελδὰμ,
27846	ΙΕΖΕΚΙΗΛ 47:16	Μααβθηρὰς	\vs{16}Μααβθηρὰς Ἑβραμηλιὰμ ἀναμέσον ὁρίων Δαμασκοῦ καὶ ἀναμέσον ὁρίων Ἠμαθεὶ, αὐλὴ τοῦ Σαυνὰν, αἵ εἰσιν ἐπάνω τῶν ὁρίων Αὐρανίτιδος.
27846	ΙΕΖΕΚΙΗΛ 47:16	Ἑβραμηλιὰμ	\vs{16}Μααβθηρὰς Ἑβραμηλιὰμ ἀναμέσον ὁρίων Δαμασκοῦ καὶ ἀναμέσον ὁρίων Ἠμαθεὶ, αὐλὴ τοῦ Σαυνὰν, αἵ εἰσιν ἐπάνω τῶν ὁρίων Αὐρανίτιδος.
27846	ΙΕΖΕΚΙΗΛ 47:16	ἀναμέσον	\vs{16}Μααβθηρὰς Ἑβραμηλιὰμ ἀναμέσον ὁρίων Δαμασκοῦ καὶ ἀναμέσον ὁρίων Ἠμαθεὶ, αὐλὴ τοῦ Σαυνὰν, αἵ εἰσιν ἐπάνω τῶν ὁρίων Αὐρανίτιδος.
27846	ΙΕΖΕΚΙΗΛ 47:16	ἀναμέσον	\vs{16}Μααβθηρὰς Ἑβραμηλιὰμ ἀναμέσον ὁρίων Δαμασκοῦ καὶ ἀναμέσον ὁρίων Ἠμαθεὶ, αὐλὴ τοῦ Σαυνὰν, αἵ εἰσιν ἐπάνω τῶν ὁρίων Αὐρανίτιδος.
27848	ΙΕΖΕΚΙΗΛ 47:18	ἀναμέσον	\vs{18}Καὶ τὰ πρὸς ἀνατολὰς ἀναμέσον τῆς Λωρανίτιδος, καὶ ἀναμέσον Δαμασκοῦ, καὶ ἀναμέσον τῆς Γαλααδίτιδος, καὶ ἀναμέσον τῆς γῆς τοῦ Ἰσραὴλ, ὁ Ἰορδάνης διορίζει ἐπὶ τὴν θάλασσαν, τὴν πρὸς ἀνατολὰς φοινικῶνος· ταῦτα τὰ πρὸς ἀνατολάς.
27848	ΙΕΖΕΚΙΗΛ 47:18	Λωρανίτιδος	\vs{18}Καὶ τὰ πρὸς ἀνατολὰς ἀναμέσον τῆς Λωρανίτιδος, καὶ ἀναμέσον Δαμασκοῦ, καὶ ἀναμέσον τῆς Γαλααδίτιδος, καὶ ἀναμέσον τῆς γῆς τοῦ Ἰσραὴλ, ὁ Ἰορδάνης διορίζει ἐπὶ τὴν θάλασσαν, τὴν πρὸς ἀνατολὰς φοινικῶνος· ταῦτα τὰ πρὸς ἀνατολάς.
27848	ΙΕΖΕΚΙΗΛ 47:18	ἀναμέσον	\vs{18}Καὶ τὰ πρὸς ἀνατολὰς ἀναμέσον τῆς Λωρανίτιδος, καὶ ἀναμέσον Δαμασκοῦ, καὶ ἀναμέσον τῆς Γαλααδίτιδος, καὶ ἀναμέσον τῆς γῆς τοῦ Ἰσραὴλ, ὁ Ἰορδάνης διορίζει ἐπὶ τὴν θάλασσαν, τὴν πρὸς ἀνατολὰς φοινικῶνος· ταῦτα τὰ πρὸς ἀνατολάς.
27848	ΙΕΖΕΚΙΗΛ 47:18	ἀναμέσον	\vs{18}Καὶ τὰ πρὸς ἀνατολὰς ἀναμέσον τῆς Λωρανίτιδος, καὶ ἀναμέσον Δαμασκοῦ, καὶ ἀναμέσον τῆς Γαλααδίτιδος, καὶ ἀναμέσον τῆς γῆς τοῦ Ἰσραὴλ, ὁ Ἰορδάνης διορίζει ἐπὶ τὴν θάλασσαν, τὴν πρὸς ἀνατολὰς φοινικῶνος· ταῦτα τὰ πρὸς ἀνατολάς.
27848	ΙΕΖΕΚΙΗΛ 47:18	ἀναμέσον	\vs{18}Καὶ τὰ πρὸς ἀνατολὰς ἀναμέσον τῆς Λωρανίτιδος, καὶ ἀναμέσον Δαμασκοῦ, καὶ ἀναμέσον τῆς Γαλααδίτιδος, καὶ ἀναμέσον τῆς γῆς τοῦ Ἰσραὴλ, ὁ Ἰορδάνης διορίζει ἐπὶ τὴν θάλασσαν, τὴν πρὸς ἀνατολὰς φοινικῶνος· ταῦτα τὰ πρὸς ἀνατολάς.
27872	ΙΕΖΕΚΙΗΛ 48:14	πρωτογεννήματα	\vs{14}Οὐ πραθήσεται ἐξ αὐτοῦ, οὐδὲ καταμετρηθήσεται, οὐδὲ ἀφαιρεθήσεται τὰ πρωτογεννήματα τῆς γῆς, ὅτι ἅγιόν ἐστι τῷ Κυρίῳ.
27884	ΙΕΖΕΚΙΗΛ 48:22	ἀναμέσον	\vs{22}Καὶ παρὰ τῶν Λευιτῶν, ἀπὸ τῆς κατασχέσεως τῆς πόλεως ἐν μέσῳ τῶν ἀφηγουμένων ἔσται ἀναμέσον τῶν ὁρίων Ἰούδα, καὶ ἀναμέσον τῶν ὁρίων Βενιαμὶν, καὶ τῶν ἀφηγουμένων ἔσται.
27884	ΙΕΖΕΚΙΗΛ 48:22	ἀναμέσον	\vs{22}Καὶ παρὰ τῶν Λευιτῶν, ἀπὸ τῆς κατασχέσεως τῆς πόλεως ἐν μέσῳ τῶν ἀφηγουμένων ἔσται ἀναμέσον τῶν ὁρίων Ἰούδα, καὶ ἀναμέσον τῶν ὁρίων Βενιαμὶν, καὶ τῶν ἀφηγουμένων ἔσται.
27887	ΙΕΖΕΚΙΗΛ 48:24	θάλα	\vs{24}Καὶ ἀπὸ τῶν ὁρίων τῶν Βενιαμὶν, ἀπὸ τῶν πρὸς ἀνατολὰς, ἕως τῶν πρὸς θάλα σσαν, Συμεὼν, μία.
27887	ΙΕΖΕΚΙΗΛ 48:24	σσαν	\vs{24}Καὶ ἀπὸ τῶν ὁρίων τῶν Βενιαμὶν, ἀπὸ τῶν πρὸς ἀνατολὰς, ἕως τῶν πρὸς θάλα σσαν, Συμεὼν, μία.
27892	ΙΕΖΕΚΙΗΛ 48:29	οἱδιαμερισμοὶ	\vs{29}Αὕτη ἡ γῆ, ἣν βαλεῖτε ἐν κλήρῳ ταῖς φυλαῖς τοῦ Ἰσραήλ· καὶ οὗτοι οἱδιαμερισμοὶ αὐτῶν, λέγει Κύριος Θεός.
27910	ΔΑΝΙΗΛ 1:4	γινώσκοντας	\vs{4}νεανίσκους, οἷς οὐκ ἔστιν ἐν αὐτοῖς μῶμος, καὶ καλοὺς τῇ ὄψει, καὶ συνιέντας ἐν πάσῃ σοφίᾳ, καὶ γινώσκοντας γνῶσιν, καὶ διανοουμένους φρόνησιν, καὶ οἷς ἐστιν ἰσχὺς ἐν αὐτοῖς ἑστάναι ἐν τῷ οἴκῳ ἐνώπιον τοῦ βασιλέως, καὶ διδάξαι αὐτοὺς γράμματα καὶ γλῶσσαν Χαλδαίων.
