Line Number	Verse Reference	Word	Matched Variation	Verse Match?	Area Match?	Full Line
31103	ΙΟΥΔΙΘ 7:2	δεκαδύο	δέκα δύο	Yes	No	\vs{2}Καὶ ἀνέζευξεν ἐν τῇ ἡμέρᾳ ἐκείνῃ πᾶς ἀνὴρ δυνατὸς αὐτῶν· καὶ ἡ δύναμις αὐτῶν ἀνδρῶν πολεμιστῶν, χιλιάδες ἀνδρῶν πεζῶν ἐκατὸν ἑβδομήκοντα, καὶ ἱππέων χιλιάδες δεκαδύο, χωρὶς τῆς ἀποσκευῆς, καὶ τῶν ἀνδρῶν οἳ ἦσαν πεζοὶ ἐν αὐτοῖς, πλῆθος πολὺ σφόδρα.
31127	ΙΟΥΔΙΘ 7:20	τριακοντατέσσαρας	τριάκοντα τέσσαρας	Yes	No	\vs{20}Καὶ ἔμεινε κύκλῳ αὐτῶν πᾶσα παρεμβολὴ Ἀσσοὺρ, οἱ πεζοὶ καὶ τὰ ἅρματα καὶ οἱ ἱππεῖς αὐτῶν, ἡμέρας τριακοντατέσσαρας· καὶ ἐξέλιπε πάντας τοὺς κατοικοῦντας Βετυλούα πάντα τὰ ἀγγεῖα αὐτῶν τῶν ὑδάτων.
31132	ΙΟΥΔΙΘ 7:24	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{24}κρίναι ὁ Θεὸς ἀναμέσον ἡμῶν καὶ ὑμῶν, ὅτι ἐποιήσατε ἐν ἡμῖν ἀδικίαν· μεγάλην, οὐ λαλήσαντες εἰρηνικὰ μετὰ τῶν υἱῶν Ἀσσούρ.
31148	ΙΟΥΔΙΘ 8:3	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{3}ἐπέστη γὰρ ἐπὶ τοῦ δεσμεύοντος τὸ δρᾶγμα ἐν τῷ πεδίῳ, καὶ ὁ καύσων ἦλθεν ἐπὶ τὴν κεφαλὴν αὐτοῦ, καὶ ἔπεσεν ἐπὶ τὴν κλίνην, καὶ ἐτελεύτησεν ἐν Βετυλούᾳ τῇ πόλει αὐτοῦ, καὶ ἔθαψαν αὐτὸν μετὰ τῶν πατέρων αὐτοῦ ἐν τῷ ἀγρῷ τῷ ἀναμέσον Δωθαῒμ καὶ Βελαμών.
31158	ΙΟΥΔΙΘ 8:11	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{11}Καὶ ἦλθον πρὸς αὐτὴν, καὶ εἶπε πρὸς αὐτοὺς, ἀκούσατε δή μου ἄρχοντες τῶν κατοικούντων ἐν Βετυλούᾳ· ὅτι οὐκ εὐθὴς ὁ λόγος ὑμῶν ὃν ἐλαλήσατε ἐναντίον τοῦ λαοῦ ἐν τῇ ἡμέρᾳ ταύτῃ, καὶ ἐστήσατε τὸν ὅρκον ὃν ἐλαλήσατε ἀναμέσον τοῦ Θεοῦ καὶ ὑμῶν, καὶ εἴπατε ἐκδώσειν τὴν πόλιν τοῖς ἐχθροῖς ὑμῶν, ἐὰν μὴ ἐν αὐταῖς ἐπιστρέψῃ ὁ Κύριος βοηθῆσαι ἡμῖν.
31172	ΙΟΥΔΙΘ 8:21	ληφθῆναι	λημφθῆναι	Yes	No	\vs{21}Ὅτι ἐν τῷ ληφθῆναι ἡμᾶς, οὕτως καθήσεται πᾶσα ἡ Ἰουδαία, καὶ προνομευθήσεται τὰ ἅγια ἡμῶν, καὶ ζητήσει τὴν βεβήλωσιν αὐτῶν ἐκ τοῦ στόματος ἡμῶν,
31243	ΙΟΥΔΙΘ 10:21	κωνωπείῳ	κωνωπίῳ	Yes	No	\vs{21}Καὶ ἦν Ὀλοφέρνης ἀναπαυόμενος ἐπὶ τῆς κλίνης αὐτοῦ ἐν τῷ κωνωπείῳ, ὃ ἦν ἐκ πορφύρας καὶ χρυσίου καὶ σμαράγδου καὶ λίθων πολυτελῶν καθυφασμένων.
31284	ΙΟΥΔΙΘ 12:4	δαπανήσι	δαπανήσει	Yes	No	\vs{4}Καὶ εἶπεν Ἰουδὶθ πρὸς αὐτὸν, ζῇ ἡ ψυχη σου, κύριέ μου, ὅτι οὐ δαπανήσι ἡ δούλη σου τὰ ὄντα μετʼ ἐμοῦ, ἕως ἂν ποιήσῃ Κὺριος ἐν χειρί μου ἃ ἐβουλεύσατο.
31323	ΙΟΥΔΙΘ 13:9	κωνωπεῖον	κωνώπιον	Yes	No	\vs{9}καὶ ἀπεκύλισε τὸ σῶμα αὐτοῦ ἀπὸ τῆς στρωμνῆς, καὶ ἀφεῖλε τὸ κωνωπεῖον ἀπὸ τῶν στύλων· καὶ μετʼ ὀλίγον ἐξῆλθε, καὶ παρέδωκε τῇ ἅβρᾳ αὐτῆς τὴν κεφαλὴν Ὀλοφέρνου.
31332	ΙΟΥΔΙΘ 13:15	κωνωπεῖον	κωνώπιον	Yes	No	\vs{15}Καὶ προελοῦσα τὴν κεφαλὴν ἐκ τῆς πήρας, ἔδειξε, καὶ εἶπεν αὐτοῖς, ἰδοὺ ἡ κεφαλὴ Ὀλοφέρνου ἀρχιστρατήγου δυνάμεως Ἀσσοὺρ, καὶ ἰδοὺ τὸ κωνωπεῖον ἐν ᾧ κατέκειτο ἐν ταῖς μέθαις αὐτοῦ, καὶ ἐπάταξεν αὐτὸν ὁ Κύριος ἐν χειρὶ θηλείας.
31413	ΙΟΥΔΙΘ 16:16	διαπαντός	διὰ παντός	Yes	No	\vs{16}Ὅτι μικρὸν πᾶσα θυσία εἰς ὀσμὴν εὐωδίας, καὶ ἐλάχιστον πᾶν στέαρ εἰς ὁλοκαύτωμά σοι· ὁ δὲ φοβούμενος τὸν Κύριον, μέγας διαπαντός.
31419	ΙΟΥΔΙΘ 16:19	κωνωπεῖον	κωνώπιον	Yes	No	\vs{19}Καὶ ἀνέθηκεν Ἰουδὶθ πάντα τὰ σκεύη Ὀλοφέρνου ὅσα ἔδωκεν ὁ λαὸς αὐτῇ, καὶ τὸ κωνωπεῖον ὃ ἔλαβεν αὕτς ἐκ τοῦ κοιτῶνος αὐτοῦ, εἰς ἀνάθημα τῷ Θεῷ ἔδωκε.
31459	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 2:2	ἐγεννήθημεν	ἐγενήθημεν	Yes	No	\vs{2}Ὅτι αὐτοσχεδίως ἐγεννήθημεν, καὶ μετὰ τοῦτο ἐσόμεθα ὡς οὐχ ὑπάρξαντες, ὅτι καπνὸς ἡ πνοὴ ἐν ῥισὶν ἡμῶν, καὶ ὁ λόγος σπινθὴρ ἐν κινήσει καρδίας ἡμῶν,
31577	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 6:2	γεγαυρομένοι	γεγαυρωμένοι	Yes	No	\vs{2}Ἐνωτίσασθε οἱ κρατοῦντες πλήθους, καὶ γεγαυρομένοι ἐπὶ ὄχλοις ἐθνῶν.
31653	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 8:6	τεχνίτης	τεχνῖτις	Yes	No	\vs{6}Εἰ δὲ φρόνησις ἐργάζεται, τίς αὐτῆς τῶν ὄντων μᾶλλόν ἐστι τεχνίτης;
31660	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 8:12	ἐπιπλεῖον	ἐπὶ πλεῖον	Yes	No	\vs{12}Σιγῶντά με περιμενοῦσι, καὶ φθεγγομένῳ προσέξουσι, καὶ λαλοῦντος ἐπιπλεῖον, χεῖρα ἐπιθήσουσιν ἐπὶ στόμα αὐτῶν.
31732	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 11:6	ἀεννάου	ἀενάου	Yes	No	\vs{6}Ἀντὶ μὲν πηγῆς ἀεννάου ποταμοῦ αἵματι λυθρώδει ταραχθέντες
31767	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 12:8	καταβραχὺ	κατὰ βραχὺ	Yes	No	\vs{8}Ἀλλὰ καὶ τούτων ὡς ἀνθρώπων ἐφείσω, ἀπέστειλάς τε προδρόμους τοῦ στρατοπέδου σου σφῆκας, ἵνα αὐτοὺς καταβραχὺ ἐξολοθρεύσωσιν.
31767	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 12:8	ἐξολοθρεύσωσιν	ἐξολεθρεύσωσιν	Yes	No	\vs{8}Ἀλλὰ καὶ τούτων ὡς ἀνθρώπων ἐφείσω, ἀπέστειλάς τε προδρόμους τοῦ στρατοπέδου σου σφῆκας, ἵνα αὐτοὺς καταβραχὺ ἐξολοθρεύσωσιν.
31769	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 12:10	καταβραχὺ	κατὰ βραχὺ	Yes	No	\vs{10}κρίνων δὲ καταβραχὺ ἐδίδους τόπον μετανοίας, οὐκ ἀγνοῶν, ὅτι πονηρὰ ἡ γένεσις αὐτῶν, καὶ ἔμφυτος ἡ κακία αὐτῶν, καὶ ὅτι οὐ μὴ ἀλλαγῇ ὁ λογισμὸς αὐτῶν εἰς τὸν αἰῶνα·
31783	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 12:22	προσδοκῶμει	προσδοκῶμεν	Yes	No	\vs{22}Ἡμᾶς οὖν παιδεύων, τοὺς ἐχθροὺς ἡμῶν ἐν μυριότητι μαστιγοῖς, ἵνα σου τὴν ἀγαθότητα μεριμνῶμεν κρίνοντες, κρινόμενοι δὲ προσδοκῶμει ἔλεος.
31792	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 13:1	ὁρομένων	ὁρωμένων	Yes	No	Μάταιοι μὲν γὰρ πάντες ἄνθρωποι φύσει, οἷς παρῆν Θεοῦ ἀγνωσία, καὶ ἐκ τῶν ὁρομένων ἀγαθῶν οὐκ ἴσχυσαν εἰδέναι τὸν ὄντα, οὔτε τοῖς ἔργοις προσχόντες ἐπέγνωσαν τὸν τεχνίτην.
31817	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 14:2	τεχνίτης	τεχνῖτις	Yes	No	\vs{2}Ἐκεῖνο μὲν γὰρ ὄρεξις πορισμῶν ἐπενόησε, τεχνίτης δὲ σοφίᾳ κατεσκεύασεν·
31825	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 14:8	εἰργάζετο	ἠργάζετο	Yes	No	\vs{8}Τὸ χειροποίητον δέ ἐπικατάρατον αὐτὸ, καὶ ὁ ποιήσας αὐτὸ, ὅτι ὁ μὲν εἰργάζετο, τὸ δὲ φθαρτὸν θεὸς ὠνομάσθη.
31828	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 14:11	ποσὶνἀφρόνων	ποσὶν ἀφρόνων	Yes	No	\vs{11}Διὰ τοῦτο καὶ ἐν εἰδώλοις ἐθνῶν ἐπισκοπὴ ἔσται, ὅτι ἐν κτίσματι Θεοῦ εἰς βδέλυγμα ἐγενήθησαν, καὶ εἰς σκάνδαλα ψυχαῖς ἀνθρώπων, καὶ εἰς παγίδα ποσὶνἀφρόνων.
31863	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 15:8	γεννηθεὶς	γενηθεὶς	Yes	No	\vs{8}Καὶ κακόμοχθος θεὸν μάταιον ἐκ τοῦ αὐτοῦ πλάσσει πηλοῦ, ὃς πρὸ μικροῦ ἐκ γῆς γεννηθεὶς μετʼ ὀλίγον πορεύεται ἐξ ἧς ἐλήφθη, τὸ τῆς ψυχῆς ἀπαιτηθεὶς χρέος.
31868	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 15:12	πανεγυρισμὸν	πανηγυρισμὸν	Yes	No	\vs{12}Ἀλλʼ ἐλογίσαντο παίγνιον εἶναι τὴν ζωὴν ἡμῶν, καὶ τὸν βίον πανεγυρισμὸν ἐπικερδῆ· δεῖν γάρ φησιν ὅθεν δὴ κᾂν ἐκ κακοῦ πορίζειν.
31879	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 16:1	κνωδάλον	κνωδάλων	Yes	No	Διὰ τοῦτο διʼ ὁμοίων ἐκολάσθησαν ἀξίως, καὶ διὰ πλήθους κνωδάλον ἐβασανίσθησαν.
31894	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 16:14	παραληφθεῖσαν	παραλημφθεῖσαν	Yes	No	\vs{14}Ἄνθρωπος δὲ ἀποκτέννει μὲν τῇ κακίᾳ αὐτοῦ, ἐξελθὸν δὲ πνεῦμα οὐκ ἀναστρέφει, οὐδὲ ἀναλύει ψυχὴν παραληφθεῖσαν.
31935	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 17:16	δήποτ	δή ποτ	Yes	No	\vs{16}Εἶθʼ οὕτως, ὃς δήποτʼ οὖν ἦν ἐκεῖ καταπίπτων, ἐφρουρεῖτο εἰς τὴν ἀσίδηρον εἱρκτὴν κατακλεισθείς.
31936	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 17:17	προληφθεὶς	προλημφθεὶς	Yes	No	\vs{17}Εἴτε γὰρ γεωργὸς ἦν τις, ἢ ποιμὴν, ἢ τῶν κατʼ ἐρημίαν ἐργάτης μόχθων, προληφθεὶς τὴν δυσάλυκτον ἔμενεν ἀνάγκην· μιᾷ γὰρ ἁλύσει σκότους πάντες ἐδέθησαν.
31960	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 18:13	φαρμακίας	φαρμακείας	Yes	No	\vs{13}Πάντα γὰρ ἀπιστοῦντες διὰ τὰς φαρμακίας, ἐπὶ τῷ τῶν πρωτοτόκων ὀλέθρῳ, ὡμολόγησαν Θεοῦ υἱὸν λαὸν εἶναι.
31980	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 19:4	προαναπληρώσωσιν	προσαναπληρώσωσιν	Yes	No	\vs{4}Εἷλκε γὰρ αὐτοὺς ἡ ἀξία ἐπὶ τοῦτο τὸ πέρας ἀνάγκη, καὶ τῶν συμβεβηκότων ἀμνηστίαν ἐνέβαλεν, ἵνα τὴν λείπουσαν ταῖς βασάνοις προαναπληρώσωσιν κόλασιν·
31985	ΣΟΦΙΑ ΣΑΛΩΜΩΝ 19:8	πανεθνὶ	πανεθνεὶ	Yes	No	\vs{8}διʼ οὗ πανεθνὶ διῆλθον οἱ τῇ σῇ σκεπαζόμενοι χειρί, θεωρήσαντες θαυμαστὰ τέρατα.
32107	ΣΟΦΙΑ ΣΕΙΡΑΧ 3:24	ὑπόληψις	ὑπόλημψις	Yes	No	\vs{24}Πολλοὺς γὰρ ἐπλάνησεν ἡ ὑπόληψις αὐτῶν, καὶ ὑπόνοια πονηρὰ ὠλίσθησε διανοίας αὐτῶν.
32217	ΣΟΦΙΑ ΣΕΙΡΑΧ 6:37	διαπαντός	διὰ παντός	Yes	No	\vs{37}Διανοοῦ ἐν τοῖς προστάγμασιν Κυρίου, καὶ ἐν ταῖς ἐντολαῖς αὐτοῦ μελέτα διαπαντός· αὐτὸς στηριεῖ τὴν καρδίαν σου, καὶ ἡ ἐπιθυμία τῆς σοφίας σου δοθήσεταί σοι.
32364	ΣΟΦΙΑ ΣΕΙΡΑΧ 11:19	φάγωμαι	φάγομαι	Yes	No	\vs{19}Ἐν τῷ εἰπεῖν αὐτὸν, εὗρον ἀνάπαυσιν, καὶ νῦν φάγωμαι ἐκ τῶν ἀγαθῶν μου, καὶ οὐκ οἶδε τίς καιρὸς παρελεύσεται, καὶ καταλείψει αὐτὰ ἑτέροις, καὶ ἀποθανεῖται.
32374	ΣΟΦΙΑ ΣΕΙΡΑΧ 11:28	αὐτῶυ	αὐτοῦ	Yes	No	\vs{28}Πρὸ τελευτῆς μὴ μακάριζε μηδένα, καὶ ἐν τέκνοις αὐτῶυ γνωσθήσεται ἀνήρ.
32385	ΣΟΦΙΑ ΣΕΙΡΑΧ 12:2	Εὐποίησον	εὖ ποίησον	Yes	No	\vs{2}Εὐποίησον εὐσεβεῖ, καὶ εὑρήσεις ἀνταπόδομα, καὶ εἰ μὴ παρʼ αὐτοῦ, ἀλλὰ παρὰ ὑψίστου.
32388	ΣΟΦΙΑ ΣΕΙΡΑΧ 12:5	Εὐποίησον	εὖ ποίησον	Yes	No	\vs{5}Εὐποίησον τῷ ταπεινῷ, καὶ μὴ δῷς ἀσεβεῖ· ἐμπόδισον τοὺς ἄρτους αὐτοῦ, καὶ μὴ δῷς αὐτῷ ἵνα μὴ ἐν αὐτοῖς σε δυναστεύσῃ· διπλάσια γὰρ κακὰ εὑρήσεις ἐν πᾶσιν ἀγαθοῖς οἷς ἂν ποιήσῃς αὐτῷ.
32403	ΣΟΦΙΑ ΣΕΙΡΑΧ 12:18	κεφαλὴναὐτοῦ	κεφαλὴν αὐτοῦ	Yes	No	\vs{18}Κινήσει τὴν κεφαλὴναὐτοῦ, καὶ ἐπικροτήσει ταῖς χερσὶν αὐτοῦ, καὶ πολλὰ διαψιθυρίσει, καὶ ἀλλοιώσει τὸ πρόσωπον αὐτοῦ.
32418	ΣΟΦΙΑ ΣΕΙΡΑΧ 13:11	εἰσηγορεῖσθαι	ἰσηγορεῖσθαι	Yes	No	\vs{11}Μὴ ἔπεχε εἰσηγορεῖσθαι μετʼ αὐτοῦ, καὶ μὴ πίστευε τοῖς πλείοσι λόγοις αὐτοῦ· ἐκ πολλῆς γὰρ λαλιᾶς πειράσει σε, καὶ ὡς προσγελῶν ἐξετάσει.
32445	ΣΟΦΙΑ ΣΕΙΡΑΧ 14:7	εὐποιῇ	εὖ ποιῇ	Yes	No	\vs{7}κᾂν εὐποιῇ, ἐν λήθῃ ποιεῖ, καὶ ἐπʼ ἐσχάτων ἐκφαίνει τὴν κακίαν αὐτοῦ.
32450	ΣΟΦΙΑ ΣΕΙΡΑΧ 14:11	εὐποίει	εὖ ποίει	Yes	No	\vs{11}Τέκνον, καθὼς ἐὰν ἔχεις εὐποίει σεαυτόν, καὶ προσφορὰς Κυρίῳ ἀξίως πρόσαγε.
32452	ΣΟΦΙΑ ΣΕΙΡΑΧ 14:13	εὐποίει	εὖ ποίει	Yes	No	\vs{13}Πρίν σε τελευτῆσαι εὐποίει φίλῳ, καὶ κατὰ τὴν ἰσχύν σου ἔκτεινον καὶ δὸς αὐτῷ.
32541	ΣΟΦΙΑ ΣΕΙΡΑΧ 17:15	διαπαντὸς	διὰ παντός	Yes	No	\vs{15}Αἱ ὁδοὶ αὐτῶν ἐναντίον αὐτοῦ διαπαντὸς, οὐ κρυβήσονται ἀπὸ τῶν ὀφθαλμῶν αὐτοῦ.
32631	ΣΟΦΙΑ ΣΕΙΡΑΧ 19:27	Συγκύφων	συνκύφων	Yes	No	\vs{27}Συγκύφων πρόσωπον καὶ ἑτεροκωφῶν, ὅπου οὐκ ἐπεγνώσθη, προφθάσει σε.
32653	ΣΟΦΙΑ ΣΕΙΡΑΧ 20:15	δανειεῖ	δανιεῖ	Yes	No	\vs{15}Ὀλίγα δώσει καὶ πολλὰ ὀνειδίσει, καὶ ἀνοίξει τὸ στόμα αὐτοῦ ὡς κήρυξ· σήμερον δανειεῖ καὶ αὔριον ἀπαιτήσει· μισητὸς ἄνθρωπος ὁ τοιοῦτος.
32671	ΣΟΦΙΑ ΣΕΙΡΑΧ 20:28	θημωνίαν	θιμωνιὰν	Yes	No	\vs{28}Ὁ ἐργαζόμενος γῆν ἀνυψώσει θημωνίαν αὐτοῦ, καὶ ὁ ἀρέσκων μεγιστᾶσιν ἐξιλάσεται ἀδικίαν.
32732	ΣΟΦΙΑ ΣΕΙΡΑΧ 22:21	ἀπελπίσῃς	ἀφελπίσῃς	Yes	No	\vs{21}Ἐπὶ φίλον ἐὰν σπάσῃς ῥομφαίαν, μὴ ἀπελπίσῃς, ἔστι γὰρ ἐπάνοδος.
32755	ΣΟΦΙΑ ΣΕΙΡΑΧ 23:10	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{10}Ὥσπερ γὰρ οἰκέτης ἐξεταζόμενος ἐνδελεχῶς ἀπὸ μώλωπος οὐκ ἐλαττωθήσεται, οὕτως ὁ καὶ ὀμνύων καὶ ὀνομάζων διαπαντὸς ἀπὸ ἁμαρτίας οὐ μὴ καθαρισθῇ.
32756	ΣΟΦΙΑ ΣΕΙΡΑΧ 23:11	διακενῆς	διὰ κενῆς	Yes	No	\vs{11}Ἀνὴρ πολύορκος πλησθήσεται ἀνομίας, καὶ οὐκ ἀποστήσεται ἀπὸ τοῦ οἴκου αὐτοῦ μάστιξ· ἐὰν πλημμελήσῃ, ἁμαρτία αὐτοῦ ἐπʼ αὐτῷ, κᾄν ὑπερίδῃ, ἥμαρτε δισσῶς· καὶ εἰ διακενῆς ὤμοσεν, οὐ δικαιωθήσεται, πλησθήσεται γὰρ ἐπαγωγῶν ὁ οἶκος αὐτοῦ.
32760	ΣΟΦΙΑ ΣΕΙΡΑΧ 23:14	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{14}Μνήσθητι πατρὸς καὶ μητρός σου, ἀναμέσον γὰρ μεγιστάνων συνεδρεύεις· μήποτʼ ἐπιλάθῃ ἐνώπιον αὐτῶν, καὶ τῷ ἐθισμῷ σου μωρανθῇς, καὶ θελήσεις εἰ μὴ ἐγεννήθης, καὶ τὴν ἡμέραν τοῦ τοκετοῦ σου καταράσῃ.
32819	ΣΟΦΙΑ ΣΕΙΡΑΧ 25:1	συπεριφερόμενοι	συμπεριφερόμενοι	Yes	No	Ἐν τρισὶν ὡραΐσθην, καὶ ἀνέστην ὡραία ἔναντι Κυρίου καὶ ἀνθρώπων· ὁμόνοια ἀδελφῶν, καὶ φιλία τῶν πλησίον, καὶ γυνὴ καὶ ἀνὴρ ἑαυτοῖς συπεριφερόμενοι.
32823	ΣΟΦΙΑ ΣΕΙΡΑΧ 25:3	συναγήοχας	συναγείοχας	Yes	No	\vs{3}Ἐν νεότητι οὐ συναγήοχας, καὶ πῶς ἂν εὕροις ἐν τῷ γήρᾳ σου;
32841	ΣΟΦΙΑ ΣΕΙΡΑΧ 25:18	Ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{18}Ἀναμέσον τοῦ πλησίον αὐτοῦ ἀναπεσεῖται ὁ ἀνὴρ αὐτῆς, καὶ ἀκούσας ἀνεστέναξε πικρά.
32849	ΣΟΦΙΑ ΣΕΙΡΑΧ 25:25	πωνηρᾷ	πονηρᾷ	Yes	No	\vs{25}Μὴ δῷς ὕδατι διέξοδον, μηδὲ γυναικὶ πωνηρᾷ ἐξουσίαν.
32879	ΣΟΦΙΑ ΣΕΙΡΑΧ 27:2	Ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{2}Ἀναμέσον ἁρμῶν λίθων παγήσεται πάσσαλος, καὶ ἀναμέσον πράσεως καὶ ἀγορασμοῦ συντριβήσεται ἁμαρτία.
32879	ΣΟΦΙΑ ΣΕΙΡΑΧ 27:2	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{2}Ἀναμέσον ἁρμῶν λίθων παγήσεται πάσσαλος, καὶ ἀναμέσον πράσεως καὶ ἀγορασμοῦ συντριβήσεται ἁμαρτία.
32889	ΣΟΦΙΑ ΣΕΙΡΑΧ 27:11	διαπαντὸς	διὰ παντὸς	Yes	No	\vs{11}Διήγησις εὐσεβοῦς διαπαντὸς σοφία, ὁ δὲ ἄφρων ὡς σελήνη ἀλλοιοῦται.
32900	ΣΟΦΙΑ ΣΕΙΡΑΧ 27:21	ἀπήλπισε	ἀφήλπισεν	Yes	No	\vs{21}Ὅτι θραῦσμά ἐστι καταδῆσαι, καὶ λοιδορίας ἐστὶ διαλλαγή· ὁ δὲ ἀποκαλύψας μυστήρια ἀπήλπισε.
32922	ΣΟΦΙΑ ΣΕΙΡΑΧ 28:9	ἀναμέσον	ἀνὰ μέσον	Yes	No	\vs{9}Καὶ ἀνὴρ ἁμαρτωλὸς ταράξει φίλους, καὶ ἀναμέσον εἰρηνευόντων ἐμβάλλει διαβολήν.
